query_id,relevance_score,document_no,score
13435,1,10,2.01769985
13435,1,12,1.97133241
13435,1,3,1.95706434
13435,1,5,1.94253291
13435,1,2,1.73189488
13439,1,5,4.17032854
13439,1,10,4.11684852
13439,2,9,4.04464192
13439,2,3,3.44072045
13439,1,8,3.43492782
13439,1,7,2.73739773
13439,1,6,2.66287142
13439,1,2,2.65195607
13439,1,1,2.15509809
13439,2,4,1.18750729
13447,1,15,5.04988016
13447,1,7,5.02435985
13447,1,16,3.8750945
13447,2,5,3.76355029
13447,1,6,3.66530441
13447,2,14,3.65500935
13447,1,1,3.54325658
13447,1,2,3.51787774
13447,1,10,3.40626868
13447,3,8,3.19374574
13449,2,11,2.81719836
13449,3,5,2.58334965
13449,1,2,2.31601615
13449,1,9,2.28211736
13449,1,8,2.08481924
13449,1,7,2.04072983
13449,2,4,1.83150288
13449,1,14,1.75521271
13449,1,12,1.75140251
13449,3,6,1.52372153
13450,3,9,2.77531676
13450,2,5,2.09553827
13450,3,6,1.81069224
13450,2,11,1.3691627
13450,1,8,1.35925817
13450,1,12,1.1110817
13450,1,2,1.05137529
13450,2,10,1.0248852
13450,2,3,0.95597507
13450,3,7,0.72247534
13453,2,9,4.30951814
13453,2,3,3.37915335
13453,2,2,3.17116904
13453,2,10,3.00903683
13453,1,8,2.93134002
13453,2,7,2.92654302
13453,1,1,2.50039501
13453,1,5,2.38203682
13453,1,6,2.28884155
13453,1,4,1.704147
13457,3,12,3.33513894
13457,1,16,2.93669716
13457,4,3,2.8886225
13457,3,15,2.61191898
13457,2,1,2.36927874
13457,1,9,2.34374116
13457,1,7,2.27004776
13457,1,11,2.05492772
13457,1,14,2.04378128
13457,1,4,1.75061172
13459,4,1,4.44765191
13459,1,8,4.14085595
13459,3,16,3.69564285
13459,1,13,3.54722484
13459,1,14,3.46563696
13459,2,15,3.38366387
13459,1,7,3.12005693
13459,1,2,2.93510338
13459,2,10,2.80555144
13459,1,6,2.79027858
13462,2,7,5.11343189
13462,1,10,4.68366302
13462,2,9,4.50778258
13462,2,2,4.25130696
13462,2,6,4.23799208
13462,2,8,4.2064363
13462,2,3,3.98879108
13462,1,4,3.61911963
13462,2,5,3.27568394
13462,2,1,3.25351359
13463,2,2,4.61079175
13463,2,1,3.9438801
13463,1,4,3.79655707
13463,2,7,3.72381331
13463,2,8,3.71113523
13463,1,10,3.56963936
13463,1,9,3.31224649
13463,1,3,2.86277644
13463,1,5,2.43171304
13463,2,6,1.53597391
13467,1,5,2.84545347
13467,1,1,2.67134264
13467,1,10,2.35040747
13467,1,7,2.33609334
13467,1,9,1.98396207
13467,2,2,1.96173579
13467,1,4,1.52870587
13467,1,3,1.52383258
13467,1,6,1.52021952
13467,1,8,1.28870504
13472,2,5,4.79887288
13472,1,1,4.64523077
13472,2,6,3.74885701
13472,1,8,3.50818509
13472,2,13,3.49386159
13472,2,11,2.97131274
13472,1,10,2.97072214
13472,2,9,2.82123636
13472,1,12,2.81937365
13472,2,2,2.29995215
13476,2,11,4.27221956
13476,2,5,4.03466582
13476,2,9,3.53778172
13476,1,7,3.49208626
13476,2,1,3.44984929
13476,3,6,3.44670228
13476,1,10,3.35486402
13476,2,3,3.34032994
13476,2,2,3.23236523
13476,2,4,3.08764024
13478,2,9,3.57190721
13478,2,13,3.15731427
13478,2,3,3.11567214
13478,2,11,2.9552935
13478,3,1,2.95349606
13478,1,7,2.84453178
13478,2,6,2.57023849
13478,2,8,2.46224594
13478,2,2,2.44767275
13478,1,10,2.43533496
13480,2,6,5.08734115
13480,1,10,4.30522276
13480,1,3,4.01938792
13480,4,5,3.86619359
13480,2,2,3.66069601
13480,2,9,3.64813089
13480,2,1,3.46792581
13480,2,7,3.4103116
13480,2,8,3.32102346
13480,2,11,3.2603513
13482,1,4,3.32885369
13482,1,12,3.28615216
13482,2,14,2.90653536
13482,2,3,2.86748431
13482,2,9,2.85222623
13482,2,5,2.7945513
13482,1,11,2.76543802
13482,2,2,2.69527137
13482,2,6,2.61407028
13482,2,15,2.57533608
13483,1,10,4.64868389
13483,1,5,4.46806192
13483,2,6,4.06323016
13483,1,2,3.93682417
13483,2,7,3.90255596
13483,2,8,3.873914
13483,4,1,3.73442283
13483,2,9,3.68612583
13483,2,12,3.63878135
13483,1,11,3.30066723
13484,1,1,3.4306331
13484,1,5,3.3893039
13484,3,3,3.01631192
13484,3,10,2.97103485
13484,3,11,2.95428626
13484,3,2,2.89790554
13484,1,7,2.68175302
13484,4,4,2.63149861
13484,1,13,2.62735781
13484,1,6,2.61081032
13492,1,8,4.20041329
13492,1,13,3.7833325
13492,1,3,3.55558706
13492,2,12,3.50906005
13492,2,2,3.45646926
13492,1,4,3.42580013
13492,1,10,3.41886676
13492,1,7,3.35054703
13492,2,6,3.18508897
13492,1,15,3.08008657
13493,2,7,2.73485093
13493,1,4,2.69612694
13493,2,1,2.45288212
13493,2,8,2.18807484
13493,2,5,2.16571585
13493,3,10,2.1374858
13493,4,6,1.93168152
13493,2,3,1.90702383
13493,1,2,1.85156332
13493,1,9,1.68230794
13502,3,12,4.23765587
13502,2,8,3.5716426
13502,3,6,3.07515292
13502,2,10,3.01460661
13502,1,11,2.73585552
13502,1,9,2.71036508
13502,2,3,2.70576596
13502,1,7,2.47942266
13502,1,14,2.42751426
13502,2,5,2.23720559
13504,1,1,2.60228958
13504,1,7,2.51278592
13504,1,4,2.50686445
13504,1,2,2.3791771
13504,1,6,1.72200734
13504,1,10,1.4768853
13504,1,5,1.11989426
13504,1,8,0.95411723
13504,1,9,0.70534566
13504,1,3,0.37037412
13508,2,1,4.65177058
13508,1,18,4.60427045
13508,1,11,4.03909437
13508,4,6,3.98242325
13508,1,9,3.94790528
13508,2,8,3.9396146
13508,1,5,3.61375773
13508,1,19,3.39976197
13508,1,17,3.1502668
13508,1,10,3.05832088
13510,1,10,2.43608033
13510,1,12,1.98417167
13510,1,5,1.85282018
13510,1,11,1.78021179
13510,2,6,1.71988839
13510,1,2,1.53098691
13510,1,1,1.28991126
13510,1,8,1.132701
13510,1,9,0.83085697
13510,1,3,0.64859582
13511,1,5,3.74209607
13511,3,6,2.85081781
13511,3,10,2.70539912
13511,1,7,2.67841203
13511,1,2,2.62967955
13511,1,9,2.32439456
13511,1,1,2.22681095
13511,3,4,1.65425871
13511,1,8,1.52509525
13511,1,3,1.37910444
13518,1,10,4.02469927
13518,2,3,3.79076899
13518,2,2,3.51784358
13518,2,7,3.02952815
13518,2,13,2.99527564
13518,1,12,2.84440063
13518,2,1,2.79906953
13518,2,6,2.65296826
13518,2,14,2.63546394
13518,1,11,2.44214411
13519,2,10,3.47229412
13519,1,6,3.46714673
13519,3,15,3.08187547
13519,1,18,2.7196185
13519,2,17,2.50268645
13519,1,16,2.34661754
13519,1,7,2.32156828
13519,3,8,2.29980219
13519,1,1,2.2730617
13519,1,3,2.26598296
13521,1,5,2.51295126
13521,1,9,2.4274551
13521,1,1,2.25656992
13521,1,2,2.2020278
13521,2,10,1.7462525
13521,2,11,1.73913869
13521,2,7,1.5681018
13521,2,6,1.50888027
13521,1,3,1.49826515
13521,1,4,1.4501731
13528,1,6,2.04990049
13528,2,4,1.98244248
13528,1,2,1.93906573
13528,1,13,1.8900299
13528,2,8,1.79160254
13528,1,1,1.61153785
13528,2,5,1.56932062
13528,1,11,1.56759913
13528,2,15,1.35396873
13528,2,7,1.27977409
13529,2,11,3.80793501
13529,2,2,3.27493875
13529,2,7,2.27102373
13529,2,4,2.07585505
13529,1,3,1.99315473
13529,1,1,1.98994092
13529,2,8,1.88600918
13529,3,6,1.84034718
13529,2,9,1.53679483
13529,2,5,1.44274243
13532,2,1,4.36495501
13532,1,7,4.12539048
13532,2,5,3.19066937
13532,1,3,3.08942231
13532,2,2,2.93155998
13532,2,4,2.5640247
13532,1,6,2.21303461
13532,2,9,2.13459925
13532,2,8,1.90830755
13532,2,10,1.88566563
13536,1,9,3.2529682
13536,1,12,3.12406017
13536,1,8,2.97615201
13536,1,5,2.97568283
13536,1,4,2.85852058
13536,1,1,2.66023156
13536,1,10,2.46287172
13536,1,7,2.18694489
13536,1,2,2.0656006
13536,1,11,2.04494842
13545,1,1,3.08631977
13545,2,7,3.02104399
13545,2,2,2.85075626
13545,1,10,2.68762749
13545,2,4,2.52242773
13545,2,5,2.46298762
13545,2,8,2.45884052
13545,2,6,2.23164871
13545,1,3,2.21166814
13545,1,9,0.99916843
13547,4,7,3.47847451
13547,3,3,3.47176639
13547,2,20,3.36584363
13547,2,1,3.36104548
13547,3,18,3.26726436
13547,2,12,3.21072086
13547,2,13,3.08462994
13547,2,8,3.07878271
13547,2,9,2.86526277
13547,2,21,2.86352935
13554,2,6,2.74278766
13554,1,7,2.15309007
13554,1,3,2.15064608
13554,2,10,2.07430054
13554,1,1,2.01822462
13554,1,8,1.96781775
13554,2,13,1.75376426
13554,1,5,1.5409145
13554,2,11,1.45926053
13554,1,9,1.24558012
13557,3,1,3.23482202
13557,2,2,2.95551658
13557,2,7,2.81291257
13557,2,8,2.81065484
13557,1,10,2.75350472
13557,1,3,2.7169146
13557,1,9,2.39573251
13557,1,4,2.01861926
13557,1,6,1.86244167
13557,1,5,1.79077171
13558,3,9,4.33216954
13558,1,5,3.83159863
13558,3,14,3.2809034
13558,2,11,2.94226407
13558,2,8,2.86414777
13558,1,1,2.79522698
13558,1,12,2.3811696
13558,1,4,1.95212929
13558,1,3,1.7487354
13558,1,6,1.54377475
13564,2,4,4.66607748
13564,3,11,4.65252075
13564,4,2,4.57064395
13564,4,8,4.09922048
13564,2,9,3.84395362
13564,1,3,3.41681352
13564,2,1,3.38832473
13564,2,7,3.04764123
13564,1,10,2.75468131
13564,2,6,2.59522135
13568,4,9,4.5000599
13568,2,2,4.33244361
13568,2,6,3.92896414
13568,1,7,3.54085068
13568,2,1,3.26359832
13568,2,4,3.14120029
13568,1,5,2.8494422
13568,3,10,2.8142447
13568,4,3,2.74930372
13568,1,8,2.12893322
13569,1,4,1.38362847
13569,1,6,1.0746361
13569,1,10,1.02181589
13569,1,8,0.988384
13569,1,1,0.82947939
13569,1,2,0.70551417
13569,1,7,0.59576811
13569,1,9,0.42721626
13569,1,3,0.39465869
13569,1,5,0.05734214
13572,2,20,2.75257405
13572,3,10,2.48096718
13572,1,12,2.33235094
13572,2,23,2.26051851
13572,3,3,2.25698793
13572,3,7,2.22893232
13572,1,19,1.89557238
13572,2,11,1.87766883
13572,1,5,1.83226088
13572,1,16,1.73565771
13573,3,3,4.97824262
13573,2,9,4.96681384
13573,2,4,4.54906591
13573,2,8,4.48223405
13573,2,5,4.25852843
13573,3,7,4.22660112
13573,2,10,4.22566786
13573,3,1,4.17527332
13573,3,6,3.47396225
13573,1,2,3.43634647
13576,2,10,4.79097857
13576,2,4,4.66323749
13576,2,11,4.2916656
13576,2,7,4.21934019
13576,1,5,4.05001956
13576,3,8,4.01170846
13576,2,12,3.69554165
13576,3,15,3.68732762
13576,2,9,3.68449456
13576,3,3,3.66709796
13583,1,11,4.62638041
13583,2,1,3.34277814
13583,1,7,3.31104791
13583,1,6,2.95400051
13583,1,2,2.68564696
13583,1,8,2.54839611
13583,1,10,1.93431477
13583,1,4,1.82531995
13583,1,9,1.79847975
13583,2,3,1.73521672
13586,2,6,3.80382336
13586,2,13,3.72350187
13586,2,12,3.23284869
13586,2,7,3.12519965
13586,2,8,2.68429919
13586,2,4,2.01840476
13586,2,9,2.00166087
13586,2,5,1.79563802
13586,3,11,1.79407592
13586,2,3,1.7536357
13589,3,8,4.88296537
13589,2,11,4.21016007
13589,2,13,4.1439953
13589,3,4,4.09545976
13589,2,3,4.02908835
13589,2,2,3.80212323
13589,2,7,3.66269977
13589,2,12,3.6234471
13589,2,9,3.46125454
13589,2,6,3.4576421
13591,2,10,4.95738116
13591,4,5,4.92955988
13591,2,3,4.6379908
13591,2,1,4.5887753
13591,1,7,4.09769201
13591,3,2,4.08732047
13591,1,4,3.99140772
13591,2,6,3.81023025
13591,2,12,3.71997955
13591,1,9,3.56924563
13595,3,4,4.43772594
13595,3,9,4.37228344
13595,3,1,3.76976245
13595,1,7,3.72167013
13595,3,10,3.69164995
13595,4,8,3.5086617
13595,2,5,3.4759196
13595,2,2,3.45732938
13595,2,6,2.96317793
13595,2,3,2.42250983
13596,3,10,4.94551642
13596,1,9,4.21078
13596,2,7,4.15825367
13596,2,4,4.11273415
13596,2,5,3.73738356
13596,1,6,3.40028018
13596,1,2,3.35773127
13596,3,1,3.32470889
13596,1,3,3.27279176
13596,3,8,2.34901248
13602,1,2,2.31289915
13602,1,4,1.94161532
13602,1,3,1.86552975
13602,1,5,1.82492946
13602,2,1,1.70696127
13602,1,7,1.70517172
13602,2,6,1.62373762
13602,2,12,1.58802337
13602,1,11,1.55625732
13602,2,8,1.55363363
13604,4,2,4.01317773
13604,1,4,3.72669646
13604,1,3,3.42867487
13604,2,5,3.17686104
13604,1,7,3.16830949
13604,1,1,3.15300691
13604,1,10,2.95943915
13604,2,9,2.69788525
13604,1,17,2.64406184
13604,1,12,2.57205813
13610,2,11,3.34100461
13610,1,6,3.15800059
13610,3,13,3.01282852
13610,2,9,2.94746606
13610,1,3,2.94628331
13610,2,8,2.72695605
13610,2,10,2.63857535
13610,1,12,2.35181604
13610,1,2,2.09222938
13610,1,1,1.99994715
13611,3,9,2.55918082
13611,3,3,2.52640024
13611,4,8,2.51049307
13611,1,1,2.48363524
13611,2,5,2.32782161
13611,2,2,2.25159167
13611,1,7,2.2024568
13611,2,4,1.93094528
13611,1,10,1.67166511
13611,2,6,1.67153502
13612,1,9,4.53462177
13612,4,8,4.19160608
13612,4,10,4.13811019
13612,1,3,4.01814404
13612,3,2,3.87093371
13612,1,5,3.75921568
13612,2,6,3.69371556
13612,2,4,3.64791237
13612,2,1,3.30877768
13612,2,7,2.95974715
13618,2,7,3.51825257
13618,2,2,3.44103586
13618,2,13,3.4134066
13618,1,10,3.35709242
13618,2,4,3.18465162
13618,2,3,3.18117418
13618,2,9,2.98590687
13618,1,1,2.91805075
13618,2,8,2.72312373
13618,2,11,2.28412338
13621,3,1,3.71532236
13621,3,5,3.6073553
13621,2,8,3.43750966
13621,2,3,3.18070084
13621,1,9,3.1565729
13621,2,4,2.70967682
13621,1,6,2.07701219
13621,2,2,2.04303364
13621,2,10,2.03045316
13621,1,7,2.01559017
13623,1,4,3.90545433
13623,2,6,3.70913753
13623,2,5,3.16835913
13623,2,2,3.12472578
13623,1,9,2.81299908
13623,1,11,2.72775496
13623,1,3,2.17816324
13623,2,8,2.16999133
13623,1,10,1.71967646
13623,1,1,1.68653415
13628,1,1,3.54130932
13628,2,11,3.14600115
13628,2,5,3.09636636
13628,1,9,2.92858369
13628,1,8,2.92127918
13628,2,3,2.85396822
13628,1,10,2.68949577
13628,2,6,2.64322856
13628,1,2,2.42842871
13628,2,12,2.23025621
13631,2,13,4.3317123
13631,2,3,3.9347453
13631,3,2,3.67755529
13631,1,7,3.14408059
13631,2,4,3.04883475
13631,3,1,2.93833917
13631,2,11,2.93558353
13631,2,10,2.85353275
13631,2,8,2.8530526
13631,1,6,2.37514008
13636,2,10,5.7307652
13636,2,5,4.85147627
13636,2,1,4.79689481
13636,2,6,4.68339323
13636,2,2,4.63674351
13636,4,3,4.61906023
13636,2,8,4.47258921
13636,2,9,4.36999874
13636,3,4,4.35597427
13636,3,11,4.03772699
13638,1,3,3.65061312
13638,2,5,3.13651473
13638,4,6,2.84439101
13638,1,2,2.73552286
13638,2,11,2.46044589
13638,2,7,2.45246969
13638,1,12,2.4451025
13638,2,8,2.39397441
13638,1,13,1.99741744
13638,2,4,1.89749221
13641,1,2,2.24344318
13641,1,7,1.66719053
13641,1,8,1.56728885
13641,1,9,1.5422088
13641,1,3,1.26945449
13641,1,10,1.10351585
13641,1,4,1.09728139
13641,1,11,1.05612792
13641,1,1,0.79059904
13641,1,5,0.75498443
13650,2,11,3.00943744
13650,4,7,2.99585942
13650,2,4,2.90583521
13650,2,10,2.71222801
13650,2,3,2.68959269
13650,2,2,2.68919661
13650,1,1,2.40822311
13650,2,6,2.40120777
13650,2,8,2.35309539
13650,2,9,2.15926665
13661,1,9,3.94077918
13661,1,1,3.76675429
13661,1,11,3.20698846
13661,1,4,3.11763502
13661,1,7,3.07690085
13661,1,2,3.04809284
13661,1,8,2.71564442
13661,2,10,2.49985024
13661,1,5,2.28373862
13661,1,3,2.1302214
13665,1,7,3.71881238
13665,1,6,3.36066155
13665,1,2,3.19715536
13665,1,10,2.57879184
13665,1,9,2.35715541
13665,1,1,2.30915963
13665,1,8,2.17644075
13665,2,3,1.79769596
13665,1,4,1.33276968
13665,1,5,1.12227101
13667,2,7,3.65013696
13667,1,8,3.13895066
13667,1,1,2.82130937
13667,1,2,2.80130736
13667,2,6,2.50433794
13667,1,11,2.30746046
13667,2,9,2.25715858
13667,1,10,2.1787786
13667,1,4,1.81047543
13667,1,3,1.67469423
13669,1,4,4.47645621
13669,3,9,4.27495311
13669,1,7,4.24832714
13669,1,11,4.15787855
13669,2,5,4.10602767
13669,3,1,4.03006315
13669,2,2,3.93807456
13669,1,3,3.89221836
13669,2,8,3.85473445
13669,3,12,3.59066805
13676,1,1,4.07678881
13676,1,10,4.07294448
13676,1,11,4.02676647
13676,2,6,3.78593164
13676,1,17,3.75425536
13676,1,18,3.63590117
13676,2,5,3.5334586
13676,1,4,3.51130743
13676,1,13,3.44136509
13676,2,3,3.4383595
13678,2,8,4.98143104
13678,2,11,4.736488
13678,2,12,4.7008831
13678,1,1,4.34698236
13678,2,9,4.23431576
13678,2,3,4.16422412
13678,1,7,3.995418
13678,1,4,3.47672861
13678,1,5,3.40945732
13678,1,10,3.3451302
13689,3,11,2.35629251
13689,3,6,2.08268035
13689,3,2,2.00559611
13689,1,5,1.9455576
13689,2,4,1.92943182
13689,2,8,1.86194875
13689,2,10,1.86127431
13689,2,1,1.64445395
13689,2,7,1.59556808
13689,1,3,1.4067336
13693,2,2,2.12384987
13693,3,3,1.848291
13693,2,11,1.71879678
13693,2,9,1.66495147
13693,2,7,1.60233679
13693,3,10,1.4553418
13693,1,4,1.35577225
13693,2,8,1.16729341
13693,2,1,1.07304609
13693,2,5,0.96808411
13701,1,5,4.33015018
13701,1,3,4.04238374
13701,2,1,3.86036631
13701,1,9,3.7624691
13701,1,8,3.47696267
13701,2,2,3.1734131
13701,1,10,2.92032546
13701,1,4,2.7714675
13701,2,6,2.61315944
13701,2,7,1.97825523
13709,2,8,2.81252448
13709,1,7,2.57029586
13709,2,3,2.45423928
13709,1,12,2.44408387
13709,2,2,2.32260651
13709,2,10,1.81245878
13709,2,5,1.71142848
13709,2,4,1.4564406
13709,2,1,1.21906274
13709,1,6,0.89408317
13712,2,3,4.78303075
13712,2,10,4.76901435
13712,2,8,4.64784669
13712,1,7,4.62868702
13712,2,5,4.14022985
13712,2,11,4.13138833
13712,2,9,3.87622132
13712,1,1,3.81683509
13712,2,2,3.72528988
13712,1,6,3.56241134
13715,2,10,3.24406912
13715,2,2,3.05918635
13715,2,1,2.53465405
13715,1,12,2.43889717
13715,2,11,2.43052861
13715,1,9,2.39571786
13715,1,7,2.3628706
13715,1,6,2.32384229
13715,2,5,2.3004688
13715,1,8,2.18576743
13717,2,4,4.31828236
13717,1,1,4.31719169
13717,1,8,4.03552557
13717,1,2,3.62366156
13717,1,5,3.54984321
13717,1,3,3.17071666
13717,2,6,3.0770692
13717,1,10,3.0491947
13717,1,11,2.13916525
13717,1,9,1.8138625
13720,2,10,3.29660617
13720,3,11,2.66644917
13720,3,1,2.534183
13720,2,5,2.50583556
13720,2,6,2.44720347
13720,2,3,2.43540521
13720,3,9,2.08764551
13720,2,8,2.06005578
13720,1,4,1.78452017
13720,2,2,1.75448677
13722,2,9,4.81938119
13722,2,5,4.62221077
13722,2,7,4.61939454
13722,2,13,4.31748611
13722,2,4,4.21306831
13722,2,3,4.13871788
13722,1,2,3.85847927
13722,2,1,3.82585454
13722,1,12,3.78071571
13722,1,14,3.75925048
13728,2,7,5.26229622
13728,4,10,4.56176141
13728,1,16,4.51974029
13728,2,11,4.41580556
13728,1,12,4.27731321
13728,3,9,3.93994926
13728,2,15,3.86271045
13728,1,17,3.83163365
13728,2,2,3.24209746
13728,1,6,3.20993288
13736,3,12,4.03392768
13736,1,5,3.26158048
13736,3,1,2.9044642
13736,3,8,2.68325371
13736,3,11,2.66918657
13736,1,7,2.45514383
13736,2,13,2.45241012
13736,1,6,2.39803841
13736,2,10,2.37851679
13736,3,9,2.27203488
13737,4,7,4.15760391
13737,1,9,4.11057629
13737,2,2,4.03182857
13737,2,6,3.85140676
13737,3,8,3.77561954
13737,1,4,3.4574365
13737,2,10,3.09818763
13737,2,1,3.04330656
13737,2,5,2.99460058
13737,3,3,2.49605159
13743,1,7,3.77986361
13743,2,4,3.36357018
13743,2,8,3.32716015
13743,1,10,3.3246228
13743,1,5,3.31101124
13743,3,9,3.18178665
13743,1,1,2.40148976
13743,2,3,2.22366249
13743,1,2,1.75558
13743,2,6,1.02918108
13747,2,9,5.24372059
13747,2,10,4.92289362
13747,2,6,4.4346161
13747,1,5,4.32889057
13747,1,12,4.2418716
13747,2,2,4.2046749
13747,2,13,4.15788565
13747,1,8,3.63929359
13747,2,11,3.46862344
13747,1,1,3.22386527
13752,1,5,2.83895523
13752,1,4,1.88591306
13752,1,10,1.74925281
13752,1,11,1.59992614
13752,1,8,1.59916076
13752,1,12,1.57874831
13752,1,7,1.55752062
13752,1,1,1.5231058
13752,1,9,1.4514247
13752,1,3,1.34651044
13755,2,9,4.58422105
13755,2,10,4.13398392
13755,2,2,3.92641188
13755,1,4,3.82401085
13755,2,1,3.6289776
13755,2,6,3.55945702
13755,2,8,3.52896897
13755,2,7,3.2160074
13755,2,5,3.19897905
13755,2,3,3.09577879
13758,1,10,3.3503029
13758,3,8,2.71224034
13758,2,4,2.6557626
13758,3,11,2.55239606
13758,2,6,2.16649938
13758,1,5,1.91547266
13758,2,9,1.89280102
13758,1,3,1.77901586
13758,3,1,1.68363897
13758,2,7,1.68092681
13759,3,5,2.92808785
13759,2,14,2.6571328
13759,1,2,2.32088919
13759,2,9,2.16137463
13759,2,8,2.06182626
13759,2,13,2.03283717
13759,1,7,2.01424747
13759,3,11,1.97704261
13759,3,3,1.79879991
13759,2,10,1.61494838
13761,2,4,4.22231269
13761,2,10,3.89841094
13761,1,2,3.63077469
13761,2,3,3.45943475
13761,1,1,3.34201613
13761,2,8,3.2981783
13761,2,5,3.26421953
13761,1,13,3.25628807
13761,1,17,3.23595384
13761,2,11,2.92165345
13771,2,1,2.51994925
13771,2,13,2.48803377
13771,2,16,2.17737934
13771,1,7,2.03546873
13771,1,12,1.94934913
13771,2,4,1.87332888
13771,1,15,1.82424973
13771,1,5,1.8069346
13771,2,6,1.70222808
13771,1,9,1.64693471
13774,4,11,3.6533116
13774,1,8,3.24439155
13774,1,3,3.2054158
13774,1,2,2.56416857
13774,1,4,2.19510496
13774,1,6,2.13054162
13774,1,10,2.12580587
13774,1,7,2.0390814
13774,1,9,1.93932455
13774,1,1,1.81465071
13776,1,11,4.10015899
13776,1,6,3.9182802
13776,1,1,3.80572454
13776,1,8,3.37288271
13776,1,3,3.32230535
13776,1,2,3.2244231
13776,1,5,3.07874679
13776,1,10,3.05417214
13776,1,4,2.98963139
13776,1,9,2.70372909
13780,2,12,5.34645705
13780,4,7,4.82061254
13780,1,11,4.6548257
13780,2,1,4.07947978
13780,2,9,3.94910434
13780,2,4,3.8470774
13780,2,2,3.73079417
13780,1,5,3.71881502
13780,3,3,3.56317261
13780,1,10,3.25680047
13782,2,12,4.59512219
13782,4,10,4.50990908
13782,2,11,3.81667201
13782,1,6,3.78036807
13782,2,1,3.74076515
13782,1,4,3.57793826
13782,2,13,3.53268896
13782,2,5,3.41835717
13782,2,8,3.2883933
13782,2,3,2.99440674
13783,2,11,2.49056746
13783,2,3,2.02481934
13783,1,9,1.97347366
13783,2,6,1.81740988
13783,2,2,1.70846021
13783,1,10,1.52939095
13783,1,7,1.23000698
13783,2,5,1.20985212
13783,1,1,0.56501421
13783,1,4,0.49992816
13784,1,2,4.68702354
13784,2,5,4.41719718
13784,3,3,4.13405621
13784,1,9,4.12649915
13784,1,12,4.09106004
13784,2,6,4.06809455
13784,2,1,4.05111559
13784,1,7,3.85512379
13784,3,11,3.76740417
13784,3,4,3.7586708
13788,4,3,4.21230603
13788,1,2,3.22609817
13788,1,4,2.99620964
13788,1,7,2.56063568
13788,1,1,2.48549303
13788,1,9,2.18710552
13788,2,5,1.98209505
13788,1,6,1.41973263
13788,1,8,1.08502456
13788,1,10,0.87620111
13793,4,4,4.46222198
13793,2,8,4.38987849
13793,2,9,4.10631704
13793,2,10,3.78810844
13793,1,5,3.69157779
13793,2,1,3.64877054
13793,1,2,3.6290052
13793,1,7,3.62345228
13793,1,3,3.02182466
13793,2,11,2.74886185
13802,2,1,4.39853753
13802,2,9,3.98028568
13802,2,2,3.71148001
13802,1,3,3.27941695
13802,1,7,2.98002665
13802,1,6,2.920871
13802,1,4,2.8009593
13802,1,5,2.70978405
13802,1,10,2.14402672
13802,1,8,1.8935825
13803,2,8,4.34835576
13803,2,4,4.2722581
13803,2,2,3.95296719
13803,2,1,3.94934216
13803,1,9,3.68824754
13803,2,3,3.64809645
13803,2,5,3.60770416
13803,2,6,3.22546043
13803,1,7,2.73331598
13803,1,10,2.58009824
13809,2,1,3.62222146
13809,2,2,3.26474135
13809,2,3,3.19549988
13809,2,10,2.87549282
13809,2,8,2.68216764
13809,3,4,2.67634915
13809,3,6,2.4943328
13809,3,5,2.45351622
13809,3,7,2.27601056
13809,3,9,2.18358974
13818,2,3,3.34551383
13818,1,10,3.01997717
13818,1,8,2.44164034
13818,1,7,2.2308403
13818,2,5,2.20410932
13818,2,4,2.15529438
13818,2,2,2.07222511
13818,2,9,1.83573673
13818,1,1,1.65022068
13818,1,6,1.35933874
13819,1,3,4.92696812
13819,4,7,4.88796647
13819,2,8,4.63213195
13819,2,12,4.61609635
13819,1,4,4.35566331
13819,4,2,4.22043338
13819,1,5,3.89926949
13819,1,9,3.85979347
13819,1,11,3.79744426
13819,1,10,3.77934952
13823,2,7,4.50472774
13823,2,3,3.83817908
13823,4,2,3.77002433
13823,1,13,3.41996182
13823,1,11,3.4171103
13823,2,6,2.96469049
13823,1,5,2.79472893
13823,3,14,2.6061616
13823,2,8,2.50860752
13823,1,12,2.47431959
13828,3,8,4.46987575
13828,2,12,4.44278111
13828,2,7,3.33810439
13828,1,13,3.09823802
13828,2,9,3.08123756
13828,2,6,2.98553909
13828,2,4,2.92838351
13828,2,2,2.91586183
13828,2,10,2.88895137
13828,2,5,2.86278802
13842,1,2,2.7622492
13842,1,5,2.367306
13842,1,9,2.34513551
13842,1,3,2.31499957
13842,1,11,2.04215339
13842,1,4,1.93229144
13842,2,6,1.91677744
13842,1,8,1.90038962
13842,1,7,1.4738003
13842,1,10,1.32963387
13843,1,12,4.00962436
13843,1,5,3.55427833
13843,1,7,3.53288607
13843,1,3,3.25456868
13843,1,9,2.46642195
13843,1,11,2.44470532
13843,1,4,2.33184292
13843,1,2,2.26088239
13843,1,1,1.96811978
13843,2,10,1.81791687
13844,2,5,3.98664331
13844,2,2,3.83158237
13844,3,8,3.66013205
13844,2,6,3.46754831
13844,1,1,3.43305496
13844,2,3,3.3389698
13844,2,9,3.21166633
13844,2,7,3.04610193
13844,2,10,2.98249674
13844,1,4,2.92243351
13846,4,1,3.10942578
13846,1,15,2.60015159
13846,1,2,2.51866205
13846,3,9,2.49980124
13846,2,12,2.45985302
13846,1,7,2.37669364
13846,2,4,2.2684104
13846,2,8,2.23577897
13846,1,11,2.23494799
13846,2,6,2.05493527
13847,3,8,4.1610503
